trip,dd,mm,yyyy,plantID,cii,tnlc,bang,btype,lblade,phylotax,phylotax2,growth-leaves,growth-branches,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,rhf,nl,np,lhm,phm,ef,rhs,td,tl,tv,thm,ldm,pdm,ttype,tdm,QC1,scan
8,16,8,2017,111393,1,78,45,vertical,simple,alternate,spiral,?,r?,2833,10,2800,-10,2405,999,364,403,378,244,161,173,11239,5,5,2455,168,253,1315,630,99,321,372,632,35,NA,174,YES,ok
8,16,8,2017,111346,1.5,NA,60,vertical,compound,alternate,spiral,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9303,3,3,256,93,117,1315,619,106,357,415,153,45,NA,231,NO,ok
8,16,8,2017,111404,1.5,12,30,horizontal,simple,alternate,distic,r,r,2545,10,1665,-10,1452,999,198,209,203,181,127,134,9158,1,1,473,36,144,1315,627,96,344,338,204,8,NA,154,YES,ok
8,16,8,2017,111809,1,47,30,horizontal,simple,alternate,spiral,r,r,1534,10,1153,-10,964,999,134,145,137,125,22,90,11229,5,5,664,21,259,1315,459,106,185,207,202,7,NA,103,YES,ok
8,16,8,2017,111811,1,810,30,horizontal,simple,alternate,distic,r,???,2553,10,1867,-10,1437,999,230,251,158,69,129,131,9308,10,10,257,3,134,1315,420,104,175,200,127,2,NA,109,YES,ok
8,16,8,2017,111806,1,73,0,horizontal,simple,alternate,distic,r?,r?,2478,20,2016,-10,1661,999,260,286,224,208,113,206,11155,3,3,1574,42,291,1315,653,101,374,420,666,14,NA,208,YES,ok
8,16,8,2017,111805,1,23,30,s-shaped,simple,alternate,spiral,r,???,2419,10,1875,-10,1042,999,160,179,174,154,44,95,9140,2,2,699,44,155,1315,NA,NA,NA,NA,420,14,NA,NA,YES,ok
8,16,8,2017,111798,1,174,45,vertical,simple,alternate,distic,r,???,1777,30,1484,-10,1371,999,212,226,206,160,124,110,9225,10,10,445,14,195,1315,385,105,157,172,170,4,NA,83,YES,ok
8,16,8,2017,111787,1.75,NA,0,horizontal,simple,alternate,distic,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9338,5,5,654,31,234,1315,560,92,258,278,286,11,NA,141,NO,ok
8,16,8,2017,111797,1.75,NA,?,?,compound,alternate,spiral,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11412,1,2,509,128,193,1315,512,96,211,181,205,44,NA,75,NO,ok
8,16,8,2017,111796,1.5,NA,45,vertical,simple,alternate,distic,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10715,3,3,1125,53,207,1315,596,97,333,372,510,17,NA,211,NO,ok
8,16,8,2017,111778,1.25,180,0,horizontal,simple,alternate,distic,r,r?,3400,10,2760,-10,2300,999,360,411,316,269,99,158,9341,5,5,579,20,252,1315,559,110,290,324,205,6,NA,168,YES,first image missing
8,16,8,2017,120579,1,630,0;30,horizontal,simple,opposite,cruzada,r,r,2303,20,1895,-10,1700,999,352,416,238,102,131,184,10724,10,10,443,16,184,1315,492.5,94,194,232,224,7,NA,154,YES,ok
8,16,8,2017,120586,2,35,0,horizontal,compound,alternate,spiral,r,???,2825,10,2413,-10,1872,999,266,319,248,166,166,65,11242,0.5,1,862,335,192,1315,790,96,480,503,372,146,NA,252,YES,"ok, but image has wrong id (111586)"
8,16,8,2017,120770,1.25,32,45,vertical,simple,alternate,spiral,r,???,2062,10,1322,-10,824,999,159,165,98,64,88,84,9213,5,5,1173,101,189,1315,NA,NA,NA,NA,690,56,NA,NA,Q,ok
8,16,8,2017,120769,2,17.5,NA,without,compound,alternate,spiral,r,???,2565,10,1932,-10,1490,999,272,307,263,204,103,115,11627,0.5,1,756,447,167,1315,NA,NA,NA,NA,400,265,NA,NA,YES,ok
8,16,8,2017,120771,1.75,13,NA,without,compound,alternate,spiral,?,???,1936,10,1898,-10,1604,999,263,312,255,182,126,91,11634,0.5,1,961,703,222,1315,822,101,553,616,420,278,NA,312,YES,ok
8,16,8,2017,120772,2,7,?,?,even-pinnate,alternate,spiral,?,???,2856,20,2527,-10,2435,999,349,395,347,335,98,82,9250,1,1,603,204,180,1315,NA,NA,NA,NA,273,80,NA,NA,YES,ok
8,16,8,2017,120767,1.5,29,60,vertical,simple,alternate,spiral,?,???,2789,40,1770,-10,1513,999,212,261,209,163,87,79,11401,3,3,402,39,209,1315,NA,NA,NA,NA,164,12,NA,NA,YES,ok
8,16,8,2017,111684,1,34,30;45,vertical,odd-pinnate,alternate,in between,r,???,1928,10,1563,-10,1000,999,173,195,169,121,94,61,10727,2,2,235,39,143,1315,386,110,134,154,128,16,NA,87,YES,ok
8,16,8,2017,111686,1,NA,60,vertical,simple,alternate,distic,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10738,10,10,566,8,153,1315,406,97,158,180,232,3,NA,75,NO,ok
8,16,8,2017,111676,1,59,0;30,s-shaped,simple,alternate,spiral,?,???,2442,10,2045,-10,1543,999,179,201,144,103,92,167,11524,5,5,941,58,166,1315,506,99,211,237,417,15,NA,122,YES,ok
8,16,8,2017,111675,1,61,0,horizontal,simple,alternate,in between,r,r?,2116,70,1770,-10,1641,999,278,290,241,179,119,104,11441,4,4,1958,191,302,1315,762,105,476,556,872,62,NA,288,YES,image 002 missing
8,16,8,2017,111546,1,NA,0,horizontal,even-pinnate,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11222,1,2,141,82,87,1315,805,106,550,653,86,48,NA,430,NO,ok
8,16,8,2017,111548,1,32,45,vertical,simple,opposite,cruzada,?,???,1847,10,1304,-10,1361,-110,30,102,92,66,56,93,10546,6,6,1303,93,294,1315,601,90,268,292,284,14,NA,87,YES,ok
8,16,8,2017,111550,1,153,0,horizontal,simple,alternate,in between,r,r?,2027,10,1365,-10,1141,999,174,227,158,112,128,136,9202,6,6,283,17,187,1315,445,91,175,210,154,9,NA,120,?,ok
8,17,8,2017,111591,1.25,34,30,logarithmic,simple,opposite,distic,r,r,2270,10,1805,-10,1510,999,250,264,231,138,111,115,10623,2,2,1572,88,277,1315,546,87,223,244,707,34,NA,122,Q,ok
8,17,8,2017,111672,1.25,24,NA,without,compound,alternate,spiral,r,???,2367,10,1856,-10,732,999,269,285,211,149,148,164,11202,0.5,1,1074,960,287,1315,NA,NA,NA,NA,429,451,NA,NA,YES,ok
8,17,8,2017,111590,1.25,320,0,exponential,simple,alternate,spiral,r,r?,2060,10,1761,-10,1424,999,276,296,186,76,111,129,10554,8,8,386,28,151,1315,403,93,107,119,145,7,NA,47,YES,ok
8,17,8,2017,111685,1,15,?,?,simple,opposite,cruzada,?,???,2203,10,1984,-10,1643,999,268,278,267,259,110,55,10759,1,1,1908,82,226,1315,NA,NA,NA,NA,557,16,NA,NA,YES,ok
8,17,8,2017,111545,1,504,0,horizontal,simple,alternate,distic,r,???,3442,10,2623,-10,2343,999,357,382,301,149,86,164,10731,6,6,329,12,184,1315,749,104,187,654,144,5,NA,347,YES,ok
8,17,8,2017,100724,1.5,20,?,?,simple,alternate,spiral,r,???,2692,10,2525,-10,2169,999,320,332,321,300,88,92,3450,2,2,2000,232,202,1300,NA,NA,NA,NA,662,45,NA,NA,YES,ok
8,17,8,2017,100715,1,46,0,horizontal,simple,alternate,distic,r,r,2318,30,1790,-10,1807,999,199,212,201,197,98,102,3205,5,5,666,37,119,1300,513,100,225,200,239,7,NA,68,YES,ok
8,17,8,2017,100713,1,4.5,NA,without,compound,alternate,spiral,r,???,1865,10,1268,-10,1053,999,220,223,216,211,63,102,3517,0.5,1,570,315,191,1300,NA,NA,NA,NA,266,134,NA,NA,YES,ok
8,17,8,2017,100539,1.25,19,60,vertical,simple,alternate,spiral,r,???,2032,10,975,-10,785,40,68,98,76,58,94,73,1951,3,3,708,43,189,1300,421,66,104,111,239,12,NA,38,YES,ok
8,17,8,2017,100709,1,38,45,vertical,simple,opposite,cruzada,r,r,2186,10,1903,-10,1753,999,203,245,194,161,156,115,3136,5,5,4224,363,363,1300,749,103,453,546,1108,79,NA,301,YES,ok
8,17,8,2017,100714,1,414,0,horizontal,simple,alternate,distic,r,r,1791,10,1528,-10,1357,999,209,218,180,112,89,143,3131,5,5,281,7,208,1300,346,96,114,120,122,2,NA,57,YES,ok
8,17,8,2017,100708,1,NA,30,horizontal,simple,alternate,distic,c?,c?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404,5,5,503,28,155,1300,300,95,64,75,234,9,NA,38,NO,ok
8,17,8,2017,100390,1.5,36,30,horizontal,simple,???,???,?,???,2970,80,2717,-10,2388,999,316,376,375,349,139,125,2128,4,4,3033,154,488,1300,954,92,604,561,551,25,NA,136,YES,ok
8,17,8,2017,100766,1,6,90,vertical,compound,alternate,spiral,?,???,2692,40,2371,-10,1883,999,325,355,302,241,151,153,3526,0.5,1,1131,813,206,1300,NA,NA,NA,NA,517,369,NA,NA,?,ok
8,17,8,2017,100769,1,56,30,horizontal,simple,alternate,distic,r,???,1983,20,1469,-10,916,999,83,132,73,27,125,108,2117,4,4,753,27,186,1300,479,113,253,290,343,11,NA,148,?,"ok, but image 002 had wrong id (100767)"
8,17,8,2017,100717,1,1431,45,logarithmic,simple,opposite,distic,r,???,2496,20,2227,-10,1902,999,228,256,178,43,213,188,3211,8,8,288,11,130,1300,647,85,269,321,157,5,NA,202,YES,ok
8,17,8,2017,100738,1.25,48,45,vertical,simple,alternate,spiral,r,r?,2841,15,2550,-20,2037,999,305,358,326,258,162,217,3402,2,2,1164,115,244,1300,679,98,450,481,524,37,NA,248,NO,ok
8,17,8,2017,100735,1,40,60,vertical,compound,alternate,in between,r,???,2501,20,1910,-10,1747,999,181,262,190,130,155,123,3200,1,2,783,180,202,1300,630,96,309,305,287,61,NA,159,Q,ok
8,17,8,2017,100725,1.5,1530,0,Horizontal,simple,alternate,distic,r,???,3333,10,2458,-10,2399,999,380,436,377,211,190,218,3148,15,15,155,0,90,1300,498,104,234,274,75,0,NA,158,YES,ok
8,17,8,2017,100705,1,102,60,vertical,simple,alternate,spiral,r,???,4954,10,3985,-10,3500,999,485,532,425,91,125,109,3224,5,5,1942,199,175,1300,620,90,289,322,803,53,NA,139,?,ok
8,17,8,2017,100707,1,NA,45,vertical,simple,opposite,cruzada,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3221,5,5,1742,148,236,1300,615,100,346,354,495,36,NA,91,NO,ok
8,17,8,2017,100551,1,264,0;30,Horizontal,simple,alternate,distic,r,???,2900,10,2298,-10,1598,999,260,282,214,115,156,153,3423,5,5,454,10,127,1300,428,96,146,163,235,5,NA,89,YES,ok
8,17,8,2017,100326,1.25,NA,0,Horizontal,simple,alternate,distic,r,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3216,5,5,2113,61,201,1300,1036,89,738,725,843,20,NA,370,NO,ok
8,17,8,2017,100377,1,NA,30,Horizontal,simple,alternate,distic,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,5,5,262,9,187,1300,526,92,205,242,126,5,NA,134,NO,ok
8,17,8,2017,100489,1.5,20,60,vertical,odd-pinnate,alternate,spiral,r,???,2420,10,1814,-10,1684,999,217,236,195,73,140,114,3532,0.5,1,503,394,130,1300,444,97,157,159,262,167,NA,74,YES,ok
8,17,8,2017,100490,1.5,NA,0;30,Horizontal,simple,alternate,distic,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3434,5,5,1571,89,251,1300,546,96,246,262,814,30,NA,145,NO,ok
8,18,8,2017,100648,2,494,30,Horizontal,simple,alternate,distic,r,r,2645,20,2357,-10,2114,999,297,319,210,100,142,151,3230,10,10,406,9,139,1300,566,97,241,237,146,3,NA,97,YES,ok
8,18,8,2017,100651,1.5,16,30;45;60,both,simple,alternate,spiral,?,???,1439,20,1114,-10,833,30,76,87,34,-20,69,46,2026,5,5,617,59,143,1300,394,86,117,138,315,26,NA,73,YES,ok
8,18,8,2017,100977,2,NA,?,?,simple,alternate,in between,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2213,2,2,346,12,178,1300,551,83,206,231,144,3,NA,121,NO,ok
8,18,8,2017,100660,1.25,85.5,45;60,vertical,simple,alternate,spiral,r,???,1944,10,1546,-10,1195,999,156,179,157,83,85,92,2008,7,7,580,26,193,1300,393,106,142,168,314,12,NA,93,YES,ok
8,18,8,2017,100663,1.5,17,45,vertical,simple,opposite,cruzada,?,r,2486,10,2049,-10,1857,999,168,209,166,149,92,81,3502,2,2,3166,357,348,1300,NA,NA,NA,NA,1219,82,NA,NA,YES,ok
8,18,8,2017,101043,1,3,NA,without,compound,alternate,spiral,r,???,2495,10,1752,-10,1427,999,184,218,207,198,44,81,3516,0.5,1,1699,784,249,1300,NA,NA,NA,NA,745,319,NA,NA,YES,ok
8,18,8,2017,101052,1.75,176,30,Horizontal,simple,alternate,distic,r,r,2705,10,2393,-10,2257,999,345,381,309,237,155,140,3411,5,5,1217,62,158,1300,491,96,202,203,657,24,NA,106,YES,"ok, but image 002 with wrong id (100052)"
8,18,8,2017,100727,1.25,9,NA,without,odd-pinnate,alternate,spiral,r,???,2249,10,1774,-10,1649,999,367,383,363,303,121,88,3508,0.5,1,491,372,142,1300,NA,NA,NA,NA,286,179,NA,NA,YES,ok
8,18,8,2017,100728,1.25,NA,?,?,simple,alternate,in between,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,5,5,310,12,191,1300,292,96,72,84,163,5,NA,43,NO,ok
8,18,8,2017,100533,1,185,30;45,vertical,simple,alternate,distic,r,???,3041,20,2705,-10,1948,999,237,272,178,9,180,155,3357,5,5,359,13,146,1300,675,98,388,419,166,7,NA,193,YES,ok
8,18,8,2017,100532,1,NA,NA,without,simple,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442,2,2,913,122,174,1300,NA,NA,NA,NA,470,50,NA,NA,NO,ok
8,18,8,2017,100612,1,48,45,vertical,simple,alternate,distic,r,r?,2386,60,2111,-10,1898,999,322,335,291,264,165,125,3359,3,3,1876,103,231,1300,519,99,230,270,1028,35,NA,156,YES,ok
8,18,8,2017,100614,1,NA,30,Horizontal,simple,opposite,distic,c?,r,1630,35,1480,-10,1128,999,161,182,121,78,168,116,3145,5,5,280,9,149,1300,542,91,246,287,108,3,NA,162,YES,ok
8,18,8,2017,100600,1,53,60,vertical,even-pinnate,alternate,spiral,r,???,2558,60,2426,-10,2267,999,266,322,281,189,213,203,2042,1,2,709,209,216,1300,627,94,262,269,246,63,NA,130,Q,ok
8,18,8,2017,90470,1.25,NA,?,?,simple,alternate,spiral,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3523,1,1,1346,146,270,1300,NA,NA,NA,NA,660,54,NA,NA,NO,ok
8,18,8,2017,100305,1.5,140,30;45,vertical,simple,alternate,distic,r,c?,2645,10,2290,-10,2183,999,324,363,284,181,159,148,2134,5,5,632,14,192,1300,445,92,180,202,320,5,NA,100,YES,ok
8,18,8,2017,100306,1.75,90,60,vertical,simple,alternate,spiral,r,???,2799,35,2688,-10,2547,999,318,418,363,324,203,146,2109,5,5,1272,98,198,1300,486,92,225,245,449,26,NA,106,YES,ok
8,18,8,2017,100473,1.5,NA,45,vertical,simple,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,3,3,877,84,218,1300,487,97,177,183,268,15,NA,51,NO,ok
8,18,8,2017,100486,1.5,98,30,Horizontal,simple,alternate,distic,r,???,2576,10,1893,-10,1546,999,197,241,166,57,208,219,2137,5,5,806,27,145,1300,500,96,219,251,422,12,NA,137,YES,ok
8,18,8,2017,100479,1.5,NA,0,exponential,simple,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132,5,5,970,61,207,1300,500,97,200,221,379,18,NA,98,NO,ok
8,18,8,2017,100488,1.75,38.5,30,Horizontal,odd-pinnate,alternate,spiral,r,???,2135,10,1853,-10,1622,999,314,354,262,50,118,95,2209,1,2,382,166,170,1300,378,96,108,117,204,75,NA,62,YES,"ok, but image 001 had wrong id (10488)"
8,18,8,2017,100543,1.25,35,NA,without,simple,alternate,spiral,r,???,2564,10,969,-10,702,999,107,120,83,29,91,57,3454,3,3,1411,113,210,1300,NA,NA,NA,NA,610,31,NA,NA,YES,ok
8,18,8,2017,100521,1.5,98,0,Horizontal,simple,alternate,distic,r,r?,2787,25,2270,-10,1870,999,225,225,177,125,175,192,3428,4,4,1101,62,268,1300,725,97,406,447,496,18,NA,205,YES,ok
8,18,8,2017,100520,1.5,NA,?,?,odd-pinnate,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,0.5,1,418,197,149,1300,402,94,163,181,202,77,NA,77,NO,ok
8,18,8,2017,100519,1.5,9,NA,without,odd-pinnate,alternate,spiral,r,???,2054,10,1556,-10,1177,999,95,139,110,74,92,107,3537,0.5,1,932,451,123,1300,NA,NA,NA,NA,448,172,NA,NA,YES,ok
8,18,8,2017,100494,1.25,NA,?,?,simple,alternate,distic,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3235,7,7,437,12,178,1300,368,97,107,126,217,5,NA,72,NO,ok
8,18,8,2017,100495,1.5,120,30;45,logarithmic,simple,alternate,distic,r,???,3044,50,2565,-10,2144,999,363,405,190,2,182,140,3408,3,3,1372,98,197,1300,598,103,357,403,661,34,NA,168,YES,ok
8,18,8,2017,100504,1,90,30,Horizontal,simple,alternate,distic,r,c?,1933,10,1221,-10,844,999,156,192,135,84,56,60,2023,5,5,659,25,253,1300,286,98,76,83,311,11,NA,39,YES,ok
8,18,8,2017,100503,1.25,NA,45,vertical,simple,alternate,distic,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3257,5,5,1006,52,186,1300,523,103,240,265,418,20,NA,129,NO,ok
8,18,8,2017,100514,1,45,60,vertical,odd-pinnate,alternate,spiral,r,???,2108,10,1616,-10,1334,999,242,264,178,53,145,80,2151,1,2,587,179,198,1300,500,91,182,203,325,88,NA,113,YES,ok
8,18,8,2017,100510,1,270,0,Horizontal,simple,opposite,distic,c?,???,1889,10,1776,-10,1368,999,152,201,167,149,135,195,2113,10,10,334,10,148,1300,439,102,211,231,169,5,NA,106,YES,ok
8,18,8,2017,100508,1,648,30,down-arched,simple,alternate,distic,r,r,2706,20,1899,-20,1400,999,254,288,185,80,168,171,3249,10,10,288,4,110,1300,455,94,171,192,147,1,NA,92,NO,ok
8,18,8,2017,100509,1,49,30;45,vertical,simple,opposite,cruzada,r?,r,2203,10,1590,-10,1443,999,285,285,244,239,154,101,3242,4,4,714,28,173,1300,552,100,266,293,304,9,NA,176,YES,ok
8,18,8,2017,100518,1.25,NA,?,?,odd-pinnate,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2155,0.5,1,978,692,133,1300,589,112,337,353,493,324,NA,182,NO,ok
8,18,8,2017,100526,1.25,299,0;30,Horizontal,simple,alternate,distic,r,???,2183,10,1567,-10,1310,999,204,218,171,62,180,119,3320,8,8,704,28,185,1300,381,98,114,130,339,13,NA,76,YES,ok
8,18,8,2017,100601,1,104.5,60,down-arched,simple,alternate,distic,r,r,2222,20,1880,-10,1018,999,166,199,167,122,152,121,2102,5,5,551,15,145,1300,376,102,125,146,260,6,NA,76,Q,ok
8,18,8,2017,100598,1,117,30,logarithmic,simple,opposite,distic,r,r,1604,10,1338,-10,816,999,117,147,104,62,97,173,2057,5,5,1121,21,238,1300,530,105,256,308,533,8,NA,199,Q,ok
8,18,8,2017,100569,1,105,45,vertical,compound,alternate,spiral,r,???,3151,30,2482,-10,2291,999,416,453,366,157,247,141,2030,3,3,491,53,154,1300,345,90,114,115,204,21,NA,50,YES,ok
8,18,8,2017,100573,1,275,0;30,Horizontal,simple,opposite,cruzada,r?,???,2157,30,1755,-10,1520,999,215,236,205,165,123,205,2106,5,5,430,31,189,1300,464,89,152,178,189,11,NA,91,YES,ok
8,18,8,2017,100577,1,66,30;45,exponential,simple,verticilada;opposite,cruzada,?,r,1770,60,1574,-10,1316,999,211,224,193,164,140,107,2039,5,5,697,29,201,1300,575,107,275,319,307,3,NA,179,YES,ok
8,18,8,2017,100593,1,23,60,vertical,simple,alternate,spiral,r,???,2071,10,1811,-10,1447,999,202,259,241,227,158,73,3446,2,2,1861,145,222,1300,NA,NA,NA,NA,786,39,NA,NA,YES,ok
8,18,8,2017,100592,1,175,?,?,simple,alternate,distic,r,???,2587,10,1902,-10,1736,999,241,265,201,125,104,122,3336,6,6,393,14,153,1300,687,99,364,449,150,5,NA,263,YES,ok
8,18,8,2017,100590,1.25,NA,30,Horizontal,simple,opposite,distic,r,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333,3,3,563,24,123,1300,339,99,98,112,216,7,NA,53,NO,ok
8,18,8,2017,100641,1,22,0,Horizontal,simple,opposite,distic,c?,r,2426,20,1739,-10,1533,999,190,190,155,83,29,96,3326,2,2,1368,44,247,1300,870,91,543,603,595,15,NA,333,Q,ok
8,18,8,2017,100647,1.5,NA,?,?,simple,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3330,5,5,637,31,220,1300,442,114,228,259,314,13,NA,148,NO,ok
8,18,8,2017,100653,1.5,NA,0,Horizontal,simple,alternate,in between,r?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204,6,6,458,34,150,1300,391,96,128,148,262,16,NA,91,NO,ok
8,18,8,2017,100654,1.5,98,60,vertical,simple,opposite,distic,r,???,1821,10,1475,-10,1085,999,138,179,154,96,125,107,2143,6,6,311,14,189,1300,533,102,222,266,152,6,NA,164,YES,ok
8,18,8,2017,100662,1.25,NA,0,Horizontal,simple,alternate,distic,r?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124,6,6,243,5,133,1300,361,106,114,132,108,2,NA,70,NO,ok
8,18,8,2017,100826,1,NA,?,?,simple,alternate,distic,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3341,5,5,670,40,239,1300,456,95,161,176,307,13,NA,101,NO,ok
8,18,8,2017,100773,1,30,45,vertical,compound,alternate,distic,r,???,2550,10,2177,-10,1940,999,276,381,303,213,220,194,2020,1,2,782,239,211,1300,583,91,274,299,378,112,NA,167,YES,ok
8,18,8,2017,100844,1,100,30;45,vertical,simple,alternate,spiral,r,???,2430,10,2186,-10,1958,999,252,284,187,108,132,103,3345,5,5,1100,98,242,1300,709,100,403,438,443,28,NA,197,YES,ok
8,18,8,2017,100790,1,NA,60,vertical,simple,alternate,spiral,?,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,30,30,114,3,133,1300,289,99,84,93,40,1,NA,41,NO,ok
8,18,8,2017,100637,1,NA,30,down-arched,simple,alternate,distic,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119,8,8,430,15,229,1300,593,107,338,369,211,5,NA,229,NO,ok
8,18,8,2017,100665,NA,NA,?,?,even-pinnate,alternate,spiral,r,???,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032,0.5,1,535,131,171,1300,NA,NA,NA,NA,226,51,NA,NA,NO,ok
8,19,8,2017,100632,1,7,NA,without,compound,alternate,spiral,?,???,2329,10,1636,-10,1508,999,245,287,258,237,52,119,3529,0.5,1,1058,663,232,1300,NA,NA,NA,NA,394,227,NA,NA,YES,ok
8,19,8,2017,100691,1,408,0,Horizontal,simple,alternate,distic,r,c?,2402,10,1719,-10,1472,999,239,261,235,166,106,115,3140,5,5,3191,7,143,1300,536,100,232,284,165,2,NA,171,YES,ok
8,19,8,2017,100690,1.25,NA,0,Horizontal,simple,alternate,spiral,?,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2,2,854,19,311,1300,NA,NA,NA,NA,175,3,NA,NA,NO,ok
8,19,8,2017,100681,1,11,30,Horizontal,compound,alternate,in between,?,?,2343,10,1848,-10,1312,999,163,207,134,48,156,199,3505,0.5,1,640,326,134,1300,NA,NA,NA,NA,288,130,NA,NA,YES,ok
8,19,8,2017,100550,1.25,8,NA,without,simple,alternate,spiral,r,?,1033,25,768,-10,629,20,77,90,52,16,94,77,3420,5,5,525,18,240,1300,584,104,290,301,219,6,NA,167,YES,ok
8,19,8,2017,100751,1.25,NA,60,vertical,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3130,4,4,543,32,126,1300,514,104,260,309,261,13,NA,177,NO,ok
8,19,8,2017,90472,1.25,32,NA,without,compound,alternate,spiral,r,?,1680,10,897,-10,527,999,102,109,42,-66,92,105,4331,0.5,1,294,191,162,1630,NA,NA,NA,NA,131,72,NA,NA,YES,ok
8,19,8,2017,90883,1,1170,0;45,both,simple,alternate,distic,r,?,2292,10,1663,-10,1249,999,161,213,199,155,204,181,3623,30,30,103,3,106,1630,311,94,78,86,43,0,NA,49,Q,ok
8,19,8,2017,90887,1,330,30,Horizontal,simple,alternate,distic,r,?,2873,10,2124,-10,2007,999,308,345,260,208,146,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NA
8,19,8,2017,90879,1.5,28,NA,without,simple,alternate,spiral,r,?,2613,50,2069,-10,1664,999,202,242,180,133,119,133,4329,1,1,1804,180,219,1630,512,96,210,234,881,71,NA,104,YES,ok
8,19,8,2017,90871,1.5,160,45;60,vertical,simple,opposite,cruzada,r,r,3059,10,1930,-10,1636,999,176,207,137,116,226,139,4511,5,5,1201,40,395,1630,616,93,278,295,231,7,NA,104,YES,ok
8,19,8,2017,90870,1.5,NA,?,?,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3516,10,10,306,8,149,1630,324,92,84,103,135,0,NA,59,NO,ok
8,19,8,2017,90875,1,300,45;60,vertical,simple,opposite,distic,r,?,1717,10,1408,-10,906,999,140,178,102,37,162,94,4419,10,10,336,12,211,1630,502,100,194,226,130,3,NA,119,YES,ok
8,19,8,2017,90874,1,NA,45,vertical,simple,alternate,spiral,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4424,5,5,330,14,127,1630,472,94,258,182,181,6,NA,115,NO,ok
8,19,8,2017,90893,1,70,?,both,simple,alternate,spiral,r,?,1634,10,1267,-10,1005,999,170,211,154,115,94,105,4443,5,5,958,46,233,1630,497,90,189,214,451,16,NA,133,YES,ok
8,19,8,2017,90889,1,NA,?,?,compound,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4024,1,2,488,133,158,1630,364,83,114,129,183,48,NA,60,NO,ok
8,19,8,2017,90820,1,308,30,Horizontal,simple,alternate,in between,r,?,2723,10,2338,-10,2226,999,358,415,283,179,174,152,4357,5,5,626,28,195,1630,447,101,186,217,332,12,NA,114,YES,ok
8,19,8,2017,90819,1,22,?,exponential,simple,opposite,distic,r,?,1541,10,1304,-10,633,999,113,125,81,13,148,52,4352,2,2,1122,71,352,1630,611,98,336,387,422,25,NA,201,YES,ok
8,19,8,2017,90821,1,10,60,vertical,compound,alternate,spiral,?,?,1959,10,1550,-10,1373,999,305,324,286,202,80,69,4530,1,2,516,133,205,1630,619,105,341,387,231,60,NA,247,YES,ok
